current_top_category	current_material_family	sku_count	target_top_category	target_second_layer_family	decision	confidence	manual_judgment	next_action	examples
劳保防护	五点式安全带	3	劳保防护	安全带/安全绳	合并	高	五点式安全带是安全带结构类型，不应独立二级族。	合并到安全带/安全绳，第三层保留五点式安全带并维护标准和挂点。	SAFE-000015 五点式安全带 类型：五点式；款式：欧式；SAFE-000080 五点式安全带 型式：五点式；缓冲：是；SAFE-000118 五点式安全带 类型：五点式
劳保防护	创可贴	2	劳保防护	急救用品	复核	中	创可贴是现场急救耗材，目标劳保表缺少急救用品族。	建议新增急救用品二级族，第三层保留创可贴并维护包装数量。	SAFE-000078 创可贴 品类：创可贴；SAFE-000104 创可贴 类型：创可贴
劳保防护	电焊眼镜	2	劳保防护	眼面防护	合并	高	电焊眼镜是焊接眼部防护用品，与焊工眼镜同口径。	合并到眼面防护，第三层统一焊工眼镜或保留电焊眼镜别名。	SAFE-000004 电焊眼镜 用途：电焊；SAFE-000017 电焊眼镜 用途：电焊防护
劳保防护	焊罩镜片	2	劳保防护	眼面防护	合并	高	焊罩镜片是焊罩的眼面防护配件，按防护用途归眼面防护。	合并到眼面防护，第三层保留焊罩镜片并维护颜色、遮光等级、适配焊罩。	SAFE-000117 焊罩镜片 适配：焊罩；颜色：白/黑；WELD-000067 焊罩镜片 颜色：黑色
劳保防护	雨衣	2	劳保防护	雨具	复核	中	雨衣属于防雨劳保用品，目标表没有雨具二级族。	建议新增雨具二级族，第三层保留雨衣并维护材质、厚度、套装情况。	SAFE-000027 雨衣 类型：一次性；SAFE-000047 雨衣 特征：加厚
劳保防护	安全带	1	劳保防护	安全带/安全绳	合并	高	安全带是坠落防护用品，符合目标安全带/安全绳族。	合并到安全带/安全绳，第三层保留安全带并维护型式、挂钩、认证。	SAFE-000120 安全带 类型：全身式；挂钩：大钩
劳保防护	安全帽配件	1	劳保防护	安全帽/头部防护	合并	中	安全帽一字带是安全帽配套件，按头部防护配件管理。	合并到安全帽/头部防护，第三层保留安全帽配件并维护适配型号。	SAFE-000033 安全帽一字带 适用：安全帽；类型：一字带
劳保防护	草帽	1	劳保防护	安全帽/头部防护	合并	中	草帽是头部遮阳防护用品，目标头部防护 include_terms 已包含草帽。	合并到安全帽/头部防护，第三层保留草帽并标明非安全帽认证。	SAFE-000021 草帽 类型：草帽
劳保防护	碘伏	1	劳保防护	急救用品	复核	中	碘伏是急救消毒用品，目标表缺少急救用品族。	建议新增急救用品二级族，维护容量、有效期和药械属性。	SAFE-000009 碘伏 容量：500ml
劳保防护	电焊帽	1	劳保防护	眼面防护	合并	中	电焊帽用于焊接面部防护，和焊接面罩应在眼面防护下统一。	合并到眼面防护，第三层保留电焊帽并维护防护等级。	SAFE-000048 电焊帽 用途：电焊 品质描述:好
劳保防护	电子血压计	1	劳保防护	急救用品	复核	低	电子血压计更像健康检测设备，不是常规劳保耗材；但与急救用品场景相关。	暂列急救用品候选，建议业务确认是否归医疗急救设备。	SAFE-000032 电子血压计 品牌：鱼跃；类型：电子血压计
劳保防护	防尘面罩	1	劳保防护	呼吸防护	合并	高	防尘面罩用于粉尘呼吸防护，符合呼吸防护族。	合并到呼吸防护，第三层保留防尘面罩并维护品牌、滤芯型号。	SAFE-000098 防尘面罩 品牌：3M；类型：防尘面罩
劳保防护	防尘面罩过滤芯	1	劳保防护	呼吸防护	合并	高	过滤芯是防尘面罩耗材，按呼吸防护配件管理。	合并到呼吸防护，第三层保留过滤芯并维护适配面罩型号和过滤等级。	SAFE-000099 防尘面罩过滤芯 品牌：3M；适配：防尘面罩；部件：过滤芯
劳保防护	防护服	1	劳保防护	身体防护	复核	中	防护服是身体防护用品，目标劳保表缺少身体防护族。	建议新增身体防护二级族，第三层保留防护服并维护材质、防护等级。	SAFE-000093 防护服 特征：加厚；款式：连体
劳保防护	防坠器	1	劳保防护	安全带/安全绳	合并	高	防坠器是高处坠落防护装置，与安全带安全绳配套使用。	合并到安全带/安全绳，第三层保留防坠器并维护长度、承重、认证。	SAFE-000074 防坠器 承重：300kg；长度：30米；锁具：双锁
劳保防护	高帮劳保鞋	1	劳保防护	足部防护	合并	高	高帮劳保鞋是劳保鞋结构类型，属于足部防护。	合并到足部防护，第三层保留高帮劳保鞋并维护尺码、防护等级。	SAFE-000024 高帮劳保鞋 特征：进口、高帮
劳保防护	高筒雨鞋	1	劳保防护	足部防护	合并	高	高筒雨鞋是雨鞋高度变体，属于足部防护。	合并到足部防护，第三层保留高筒雨鞋并维护尺码、筒高。	SAFE-000049 高筒雨鞋 品牌：回力；筒高：高筒
劳保防护	焊接面罩	1	劳保防护	眼面防护	合并	高	焊接面罩用于面部和眼部防护，目标眼面防护覆盖面罩。	合并到眼面防护，第三层保留焊接面罩并维护遮光等级、结构。	SAFE-000082 焊接面罩 用途：焊接
劳保防护	红花油	1	劳保防护	急救用品	复核	中	红花油是现场外用急救药品，目标表缺少急救用品族。	建议新增急救用品二级族，并维护有效期、容量和药品管理要求。	SAFE-000127 红花油 类型：红花油
劳保防护	救生衣	1	劳保防护	身体防护	复核	中	救生衣是水域身体防护用品，现有目标族没有身体防护或水上救援族。	暂列身体防护候选，建议确认是否需单列水上救援用品。	SAFE-000081 救生衣 规格：待补
劳保防护	连体工作服	1	劳保防护	身体防护	复核	中	连体工作服是身体穿戴防护用品，目标表缺身体防护族。	建议新增身体防护二级族，第三层保留工作服并维护尺码、材质。	SAFE-000089 连体工作服 结构：连体；特征：加厚
劳保防护	纱布	1	劳保防护	急救用品	复核	中	纱布是急救包扎耗材，不属于呼吸或身体防护。	建议新增急救用品二级族，第三层保留纱布并维护包装规格。	SAFE-000046 纱布 包装：大包
劳保防护	头盔式面罩	1	劳保防护	眼面防护	合并	中	头盔式面罩保护面部和眼部，按眼面防护配件口径管理。	合并到眼面防护，第三层保留头盔式面罩并维护结构和适用场景。	SAFE-000110 头盔式面罩 类型：头盔式面罩
劳保防护	下水裤	1	劳保防护	身体防护	复核	中	下水裤是涉水作业穿戴防护用品，目标表缺身体防护族。	暂列身体防护候选，维护尺码和防水材质。	SAFE-000130 下水裤 尺码：44码
劳保防护	鞋垫	1	劳保防护	足部防护	复核	低	鞋垫可能是劳保鞋配件，也可能是普通生活用品，样例不能确认防护属性。	暂归足部防护，采购前确认是否为劳保鞋配件。	SAFE-000052 鞋垫 类型：鞋垫
劳保防护	医用绷带	1	劳保防护	急救用品	复核	中	医用绷带是急救包扎用品，目标劳保表缺少急救用品族。	建议新增急救用品二级族，维护包装规格和有效期。	SAFE-000011 医用绷带 类型：绷带
劳保防护	医用胶带	1	劳保防护	急救用品	复核	中	医用胶带是急救包扎配套耗材，不应归普通胶带标签。	建议新增急救用品二级族，第三层保留医用胶带。	SAFE-000014 医用胶带 类型：医用胶带
劳保防护	雨衣套装	1	劳保防护	雨具	复核	中	雨衣套装是雨衣的套装形态，目标表缺雨具族。	建议新增雨具二级族，第三层保留雨衣套装并维护套装件数。	SAFE-000058 雨衣套装 套装：是；特征：加厚
劳保防护	止血贴	1	劳保防护	急救用品	复核	中	止血贴与创可贴同属急救止血耗材，目标表缺急救用品族。	建议新增急救用品二级族，第三层统一止血贴或创可贴。	SAFE-000010 止血贴 类型：创可贴/止血贴
建筑材料	水泥	10	建筑材料	水泥砂石	合并	高	水泥是基础建材，属于水泥砂石族，标号和类型进入规格。	合并到水泥砂石，第三层保留普通硅酸盐水泥、快硬水泥等。	MAT-CEM-000004 普通硅酸盐水泥 标号：PO42.5；MAT-CEM-000006 双快水泥 类型：双快；MAT-CEM-000007 快硬水泥 类型：快速/快硬；MAT-CEM-000008 水泥 品类：水泥
建筑材料	建筑模板	8	建筑材料	砖板模板	合并	高	建筑模板是模板板材类土建材料，符合砖板模板目标族。	合并到砖板模板，第三层保留建筑模板并维护尺寸、厚度。	CONST-000017 建筑模板 尺寸：2.44*1.22*15；CONST-000018 建筑模板 尺寸：2.44*1.22*1.5；颜色：黑色；CONST-000019 建筑模板 尺寸：2.44*1.22*1.5；特征：厚；CONST-000022 建筑模板 颜色：黑；尺寸：1830*915*14
建筑材料	木方	4	建筑材料	砖板模板	合并	高	木方是模板支撑和土建木材，目标砖板模板已包含木方。	合并到砖板模板，第三层统一木方并维护截面、长度。	CONST-000001 木方 规格：4*9；CONST-000002 木方 规格：4*4；MAT-000150 木方 长度：4米；截面：40*90；MAT-000230 木方 截面：50*100；长度：4m
建筑材料	注浆止水针头	4	建筑材料	防水保温材料	合并	高	注浆止水针头用于防水堵漏施工，属于防水材料配件。	合并到防水保温材料，第三层保留注浆止水针头并维护长度。	MAT-000153 注浆止水针头 用途：注浆止水；长度：150mm；MAT-000154 注浆止水针头 用途：注浆止水；长度：100mm；MAT-000191 注浆止水针头 用途：高压注浆止水；长度：150mm；MAT-000192 注浆止水针头 用途：高压注浆止水；长度：100mm
建筑材料	彩钢瓦	3	建筑材料	装饰装修材料	合并	中	彩钢瓦用于屋面或围护装饰，虽为金属材质但采购用途是建筑围护。	合并到装饰装修材料，第三层保留彩钢瓦并维护尺寸、厚度、颜色。	CONST-000010 彩钢瓦 规格：1*0.84；CONST-000011 彩钢瓦 规格：1.6*0.84；CONST-000012 彩钢瓦 厚度/规格：0.5
建筑材料	顶托	2	建筑材料	脚手架配件	复核	中	顶托是脚手架支撑配件，现有建筑材料目标族未设置脚手架配件。	建议新增脚手架配件候选族，采购前确认是否纳入施工周转材料。	CONST-000008 顶托 规格：30*500；特征：厚；CONST-000009 顶托 规格：38*600；特征：厚
建筑材料	方木	2	建筑材料	砖板模板	合并	高	方木与木方同口径，是模板支撑木材的别名或形态。	合并到砖板模板，第三层统一木方或方木并维护截面、长度。	MAT-000216 方木 截面：30*30；长度：3.6m；MAT-000234 方木 截面：30*30；长度：3m
建筑材料	黑模板	2	建筑材料	砖板模板	合并	高	黑模板是建筑模板的颜色或覆膜类型，不应单独作为二级族。	合并到砖板模板，第三层保留黑模板并维护尺寸、厚度。	CONST-000006 黑模板 尺寸：1.22*2.44；厚度：3.0；颜色：黑；CONST-000014 黑模板 厚度：3.0；颜色：黑色
建筑材料	黄砂	2	建筑材料	水泥砂石	合并	高	黄砂是砂石基础建材，属于水泥砂石族。	合并到水泥砂石，第三层保留黄砂并维护粒径、包装单位。	MAT-CEM-000013 黄砂 类型：黄砂；MAT-CEM-000016 黄砂 类型：黄砂
建筑材料	墙纸	2	建筑材料	装饰装修材料	合并	高	墙纸是室内装饰材料，符合装饰装修材料目标族。	合并到装饰装修材料，第三层保留墙纸并维护尺寸、颜色、材质。	MAT-000001 墙纸 包装/规格：大卷；MAT-000209 墙纸 颜色：白色；尺寸：3m*0.325m
建筑材料	石子	2	建筑材料	水泥砂石	合并	高	石子是基础砂石骨料，属于水泥砂石族。	合并到水泥砂石，第三层保留石子并维护粒径、包装。	MAT-CEM-000001 石子 粒径：4-6mm；MAT-CEM-000003 石子 包装：大包
建筑材料	水泥砖	2	建筑材料	砖板模板	合并	高	水泥砖是砌筑材料，目标砖板模板已包含水泥砖。	合并到砖板模板，第三层保留水泥砖并维护规格、强度。	CONST-000004 水泥砖 材质：水泥；CONST-000020 水泥砖 规格：95；材质：水泥
建筑材料	油性聚氨酯	2	建筑材料	防水保温材料	合并	高	油性聚氨酯在样例中作为防水材料使用，油性是材料属性。	合并到防水保温材料，第三层保留聚氨酯并维护水性或油性、包装。	MAT-000125 油性聚氨酯 类型：油性；材料：聚氨酯；MAT-000151 油性聚氨酯 类型：油性；材料：聚氨酯；包装：10kg
建筑材料	雨棚	2	建筑材料	装饰装修材料	复核	中	雨棚是建筑附属遮挡构件，不是临时覆盖材料；但目标族缺建筑附属件。	暂归装饰装修材料，建议复核是否新增门窗雨棚或建筑附属件族。	MAT-000068 雨棚 尺寸：4*4米；特征：加厚 定制:是；MAT-000112 雨棚 尺寸：3*4.5m；规格：大
建筑材料	止水针头	2	建筑材料	防水保温材料	合并	高	止水针头用于注浆止水施工，属于防水材料配件。	合并到防水保温材料，第三层统一止水针头并维护长度。	MAT-000051 止水针头 长度：10cm；MAT-000052 止水针头 长度：15cm
建筑材料	阻燃挤塑板	2	建筑材料	防水保温材料	合并	高	阻燃挤塑板是保温板材，阻燃是性能属性。	合并到防水保温材料，第三层保留挤塑板并维护厚度、阻燃等级。	CONST-000029 阻燃挤塑板 特性：阻燃；尺寸：2.2m*0.6m*0.1m 数量描述:116块；CONST-000030 阻燃挤塑板 特性：阻燃；尺寸：2.2m*0.6m*0.05m 数量描述:64块
建筑材料	背胶草皮	1	建筑材料	装饰装修材料	合并	中	背胶草皮用于地面或景观装饰，背胶是规格属性。	合并到装饰装修材料，第三层保留人工草皮或背胶草皮。	CHEM-000079 背胶草皮 厚度/规格：3.0；背胶：是
建筑材料	彩钢板	1	建筑材料	装饰装修材料	合并	中	彩钢板在建筑材料中多用于围护或装饰板，不按普通钢板库存治理。	合并到装饰装修材料，第三层保留彩钢板并维护尺寸、厚度。	METAL-000132 彩钢板 尺寸：2.3m*1m
建筑材料	草皮	1	建筑材料	装饰装修材料	合并	中	草皮用于地面装饰或景观铺装，属于装饰装修材料。	合并到装饰装修材料，第三层保留草皮并维护厚度、颜色。	CONST-000016 草皮 厚度/规格：3.0；特征：加厚
建筑材料	窗户	1	建筑材料	装饰装修材料	复核	中	窗户是建筑门窗构件，目标表没有门窗构件族，装饰装修材料暂接。	暂归装饰装修材料，建议后续评估是否新增门窗构件族。	MAT-000109 窗户 定制：是；品类：窗户
建筑材料	地板胶	1	建筑材料	装饰装修材料	合并	高	地板胶是地面装修材料，目标装饰装修材料已包含地板胶。	合并到装饰装修材料，第三层保留地板胶并维护材质、厚度。	CONST-000003 地板胶 材质：PVC；特征：加厚
建筑材料	堵漏王	1	建筑材料	防水保温材料	合并	高	堵漏王用于防水堵漏施工，属于防水材料。	合并到防水保温材料，第三层保留堵漏王并维护包装、凝结时间。	MAT-000215 堵漏王 类型：堵漏王
建筑材料	多层实木板	1	建筑材料	砖板模板	合并	中	多层实木板是木质板材，当前用途更接近建筑板材或模板材料。	合并到砖板模板，第三层保留多层实木板并维护尺寸、厚度。	CONST-000032 多层实木板 材质：多层实木；尺寸：2.44m*1.22m*0.018m
建筑材料	防尘网	1	包装覆盖周转	覆盖材料	移出	中	防尘网是现场覆盖防护材料，不属于砖板、水泥或装修主材，和覆盖材料口径更接近。	移出到包装覆盖周转的覆盖材料，采购前确认是否为安全防护网。	SAFE-000042 防尘网 规格：10针
建筑材料	防冻保温棉	1	建筑材料	防水保温材料	合并	高	防冻保温棉用于保温防冻，符合防水保温材料目标族。	合并到防水保温材料，第三层保留保温棉并维护适配管径、厚度。	MAT-000236 防冻保温棉 特性：防冻；规格：Φ50
建筑材料	防火棉	1	建筑材料	防水保温材料	合并	高	防火棉是阻燃保温或隔热材料，符合防水保温材料口径。	合并到防水保温材料，第三层保留防火棉并维护阻燃等级、厚度。	MAT-000069 防火棉 特性：阻燃；类型：防火棉
建筑材料	硅晶板	1	建筑材料	装饰装修材料	复核	中	硅晶板是透明板材，当前样例用途不明但更接近装修板材。	暂归装饰装修材料，采购前确认材质和安装用途。	CONST-000031 硅晶板 颜色：透明；尺寸：0.8m*0.45m*0.05m
建筑材料	加气混凝土砌块	1	建筑材料	砖板模板	合并	高	加气混凝土砌块是砌筑块材，属于砖板模板族中的砖砌材料。	合并到砖板模板，第三层保留加气混凝土砌块并维护规格、强度。	MAT-000246 加气混凝土砌块 尺寸：200*300*600
建筑材料	加气块	1	建筑材料	砖板模板	合并	高	加气块是加气混凝土砌块的简称，应与砌块统一口径。	合并到砖板模板，第三层统一加气混凝土砌块。	MAT-000235 加气块 尺寸：200*300*600
建筑材料	膨胀止水条	1	建筑材料	防水保温材料	合并	高	膨胀止水条用于施工缝止水，属于防水材料。	合并到防水保温材料，第三层保留止水条并维护规格、膨胀性能。	FAST-000086 膨胀止水条 类型：膨胀止水条；规格：5mm*30mm
建筑材料	墙布	1	建筑材料	装饰装修材料	合并	高	墙布是墙面装饰材料，符合装饰装修材料目标族。	合并到装饰装修材料，第三层保留墙布并维护材质、尺寸。	MAT-000004 墙布 特征：厚、环保
建筑材料	人工草皮	1	建筑材料	装饰装修材料	合并	中	人工草皮用于地面或景观装饰，属于装饰装修材料。	合并到装饰装修材料，第三层统一人工草皮并维护厚度、颜色。	CONST-000013 人工草皮 规格：3.0；颜色：绿色
建筑材料	沙子	1	建筑材料	水泥砂石	合并	高	沙子是基础砂石材料，属于水泥砂石。	合并到水泥砂石，第三层保留沙子并维护粒径、包装。	MAT-CEM-000002 沙子 包装：大包
建筑材料	水性聚氨酯	1	建筑材料	防水保温材料	合并	高	水性聚氨酯在样例中作为防水材料，水性是属性。	合并到防水保温材料，第三层保留聚氨酯并维护水性或油性、包装。	MAT-000124 水性聚氨酯 类型：水性；材料：聚氨酯
建筑材料	土工布	1	建筑材料	土工材料	复核	低	土工布是土工合成材料，不是包装覆盖物，也不完全等同防水保温材料。	建议新增建筑材料下土工材料候选族，采购前确认用途和规格。	CONST-000007 土工布 类型：土工布
建筑材料	亚克力板	1	建筑材料	装饰装修材料	合并	中	亚克力板是透明装饰板材，属于装饰装修材料。	合并到装饰装修材料，第三层保留亚克力板并维护厚度、尺寸、颜色。	CONST-000005 亚克力板 尺寸：81*81*5
建筑材料	遮阳网	1	包装覆盖周转	覆盖材料	移出	中	遮阳网是临时覆盖和遮挡材料，不属于建筑主材；和覆盖材料目标族更接近。	移出到包装覆盖周转的覆盖材料，后续确认是否长期安装构件。	SAFE-000041 遮阳网 特征：密
建筑材料	中砂	1	建筑材料	水泥砂石	合并	高	中砂是砂的粒径类型，属于水泥砂石。	合并到水泥砂石，第三层保留中砂并维护粒径、包装。	MAT-CEM-000005 中砂 类型：中砂
建筑材料	注浆针头	1	建筑材料	防水保温材料	合并	高	注浆针头用于注浆止水施工，属于防水材料配件。	合并到防水保温材料，第三层统一注浆止水针头或注浆针头。	MAT-000123 注浆针头 类型：注浆针头
建筑材料	阻燃地板革	1	建筑材料	装饰装修材料	合并	高	阻燃地板革是地面装修材料，阻燃是性能属性。	合并到装饰装修材料，第三层保留地板革并维护阻燃等级、尺寸。	CONST-000028 阻燃地板革 特性：阻燃；尺寸：6m*2.5m
建筑材料	PC板	1	建筑材料	装饰装修材料	合并	中	PC板是透明板材，当前建筑材料来源更接近装饰装修板材。	合并到装饰装修材料，第三层保留PC板并维护厚度、尺寸、颜色。	CONST-000024 PC板 材质：PC；颜色：透明；尺寸：1m*1.5m；厚度：3mm
金属材料	槽钢	13	金属材料	型钢	合并	高	槽钢是典型结构型钢，规格号和材质进入 SKU 属性。	合并到型钢，第三层保留槽钢并维护规格、材质、长度。	METAL-000010 槽钢 规格：200B；METAL-000011 槽钢 规格：160B；METAL-000031 槽钢 规格：100#；标准：国标；METAL-000032 槽钢 规格：80
金属材料	钢管	10	金属材料	钢管	保留	高	当前族为镀锌钢管、无缝钢管等金属钢管，符合目标钢管族。	保留钢管二级族，第三层按无缝管、镀锌管、焊管等拆分。	PIPE-000034 镀锌钢管 规格：DN25；标准：国标；表面：镀锌；PIPE-000110 镀锌钢管 定制：是；规格：48；表面：镀锌；PIPE-000120 钢管 规格：32*4.5；PIPE-000129 无缝钢管 外径：48mm；壁厚：4.0mm
金属材料	角钢	9	金属材料	型钢	合并	高	角钢是结构型材，角钢规格不应作为二级族。	合并到型钢，第三层保留角钢并维护规格、表面处理。	METAL-000022 角钢 规格：50*50*6；标准：国标；METAL-000043 角钢 规格：40*40*5；标准：国标；METAL-000074 角钢 规格：3*3*0.4；执行标准：国标；METAL-000078 镀锌角钢 规格：4*4；表面：镀锌
金属材料	铁丝	8	金属材料	钢筋/线材	合并	高	铁丝是金属线材，目标钢筋/线材已包含铁丝。	合并到钢筋/线材，第三层保留铁丝并维护号数、直径、重量。	SPARE-000024 铁丝 规格：12号；SPARE-000025 铁丝 规格：14号；SPARE-000038 铁丝 规格：12#；SPARE-000039 铁丝 规格：14#
金属材料	钢板	6	金属材料	钢板/板材	合并	高	钢板是板材本体，花纹和厚度为规格属性。	合并到钢板/板材，第三层保留钢板或花纹钢板。	METAL-000030 花纹钢板 厚度：3mm；类型：花纹钢板；METAL-000044 花纹钢板 厚度：3.0；METAL-000057 花纹钢板 厚度：3.0mm；表面：花纹；METAL-000063 花纹钢板 厚度：5mm；表面：花纹
金属材料	扁钢	3	金属材料	型钢	合并	高	扁钢是型钢类结构型材，规格进入属性。	合并到型钢，第三层保留扁钢并维护截面尺寸。	METAL-000052 扁钢 规格：40*4；METAL-000059 扁钢 规格：80*6mm；METAL-000083 扁钢 规格：50*5
金属材料	方钢	3	金属材料	型钢	合并	高	方钢是结构型材；如为空心方管需通过规格字段再复核。	合并到型钢，第三层保留方钢并维护截面、厚度、长度。	METAL-000027 方钢 规格：40*80；特征：加厚；METAL-000033 方钢 规格：30*30*3；METAL-000035 方钢 规格：25*25
金属材料	工字钢	3	金属材料	型钢	合并	高	工字钢是典型型钢，规格号进入 SKU 属性。	合并到型钢，第三层保留工字钢并维护规格、材质、长度。	METAL-000061 工字钢 规格：20#；METAL-000105 工字钢 规格：14#；METAL-000139 工字钢 规格：16#
金属材料	无缝管	3	金属材料	钢管	合并	高	无缝管是钢管制造类型，属于钢管族。	合并到钢管，第三层保留无缝管并维护外径、壁厚、材质。	PIPE-000061 无缝管 规格：325；壁厚：14；PIPE-000100 无缝管 规格：68*6；PIPE-000123 无缝管 规格：325*12
金属材料	扎丝	3	金属材料	钢筋/线材	合并	高	扎丝用于绑扎，是金属线材类耗材，目标钢筋/线材已包含扎丝。	合并到钢筋/线材，第三层保留扎丝并维护直径、长度、包装。	SPARE-000059 扎丝 直径：1mm；颜色：黑色；SPARE-000060 扎丝 直径：2mm；颜色：黑色；MAT-000088 扎丝 类型：扎丝
金属材料	不锈钢丝网	1	金属材料	钢筋/线材	合并	中	不锈钢丝网是线材编织网，目标钢筋/线材 include_terms 已覆盖丝网。	合并到钢筋/线材，第三层保留不锈钢丝网并维护网孔、丝径。	METAL-000034 不锈钢丝网 材质：不锈钢
金属材料	不锈钢条	1	金属材料	型钢	合并	中	不锈钢条是条形金属型材，材质为属性。	合并到型钢，第三层保留不锈钢条并维护截面尺寸。	METAL-000025 不锈钢条 规格：65*20*1；材质：不锈钢
金属材料	镀锌方钢	1	金属材料	型钢	合并	高	镀锌方钢是方钢的表面处理变体，属于型钢。	合并到型钢，第三层保留方钢并将镀锌作为表面处理。	METAL-000081 镀锌方钢 规格：6*6*5；表面：镀锌
金属材料	镀锌方管	1	金属材料	钢管	合并	高	镀锌方管是方形钢管，镀锌为表面处理。	合并到钢管，第三层保留方管并维护规格、壁厚、表面处理。	METAL-000089 镀锌方管 规格：3*3*3；表面：镀锌
金属材料	镀锌管	1	金属材料	钢管	合并	高	镀锌管是钢管的表面处理变体，属于钢管族。	合并到钢管，第三层保留镀锌管并维护 DN、壁厚、长度。	PIPE-000089 镀锌管 规格：DN20；表面：镀锌
金属材料	镀锌角铁	1	金属材料	型钢	合并	高	镀锌角铁是角钢别名或表面处理变体，属于型钢。	合并到型钢，第三层统一角钢并将镀锌作为表面处理。	METAL-000003 镀锌角铁 材质/表面：镀锌；规格：4*4*0.5
金属材料	镀锌铁皮	1	金属材料	钢板/板材	合并	高	镀锌铁皮是薄板材，表面处理为镀锌。	合并到钢板/板材，第三层保留镀锌铁皮并维护厚度。	CONST-000015 镀锌铁皮 厚度：1.2；表面：镀锌
金属材料	钢筋扎丝	1	金属材料	钢筋/线材	合并	高	钢筋扎丝是用于钢筋绑扎的线材，属于钢筋/线材族。	合并到钢筋/线材，第三层保留扎丝并维护长度、包装。	SPARE-000052 钢筋扎丝 长度：50cm；包装：5kg
金属材料	焊管	1	金属材料	钢管	合并	高	焊管是钢管制造类型，属于钢管族。	合并到钢管，第三层保留焊管并维护口径、长度、壁厚。	PIPE-000450 焊管 规格：2寸；长度：3m；类型：焊管
金属材料	滑槽	1	金属材料	型钢	复核	中	滑槽为 C 型不锈钢条状件，形态接近型材但也可能是定制配件。	暂归型钢，采购前确认是否标准型材或定制加工件。	METAL-000097 滑槽 形状：C型；材质：不锈钢
金属材料	架子管	1	金属材料	钢管	合并	中	架子管是脚手架用钢管，材料形态仍为钢管。	合并到钢管，第三层保留架子管并维护长度、口径、壁厚。	PIPE-000446 架子管 长度：6m；类型：架子管
金属材料	角铁	1	金属材料	型钢	合并	高	角铁是角钢的现场叫法，目标备注已明确角铁归角钢口径。	合并到型钢，第三层统一角钢或保留角铁别名。	METAL-000007 角铁 规格：50*50*6；标准：国标
金属材料	螺纹钢	1	金属材料	钢筋/线材	合并	高	螺纹钢是钢筋类线材，规格和长度进入属性。	合并到钢筋/线材，第三层保留螺纹钢并维护直径、长度、材质。	METAL-000104 螺纹钢 规格：20E；长度：12米
金属材料	螺纹钢筋	1	金属材料	钢筋/线材	合并	高	螺纹钢筋与螺纹钢同口径，属于钢筋/线材。	合并到钢筋/线材，第三层统一螺纹钢筋。	METAL-000064 螺纹钢筋 直径：22mm
金属材料	铁扎丝	1	金属材料	钢筋/线材	合并	高	铁扎丝是扎丝材质变体，属于金属线材。	合并到钢筋/线材，第三层保留扎丝并维护材质、规格。	METAL-000098 铁扎丝 规格原文：500；材质：铁
包装覆盖周转	油布	12	包装覆盖周转	覆盖材料	合并	高	油布用于覆盖、防雨和临时保护，符合覆盖材料目标族。	合并到覆盖材料，第三层保留油布并维护尺寸、厚度、材质。	SAFE-000034 油布 特征：加厚；SAFE-000051 油布 类型：油布；SAFE-000056 油布 特征：加厚；SAFE-000069 油布 特征：加厚
包装覆盖周转	编织袋	6	包装覆盖周转	包装袋/吨袋	合并	高	编织袋是包装袋类物料，尺寸和承重进入规格。	合并到包装袋/吨袋，第三层保留编织袋并维护尺寸、包装数量。	MAT-000038 编织袋 类型：编织袋；MAT-000050 编织袋 规格：大号；MAT-000053 编织袋 规格：小号；MAT-000110 编织袋 规格：待补
包装覆盖周转	彩条布	5	包装覆盖周转	覆盖材料	合并	高	彩条布是临时覆盖材料，符合覆盖材料目标族。	合并到覆盖材料，第三层保留彩条布并维护宽度、长度、颜色。	MAT-000021 彩条布 规格：12*30米；SAFE-000030 彩条布 宽度：4米；MAT-000168 彩条布 颜色：三色；尺寸：4m*30m；MAT-000172 彩条布 宽度：4米
包装覆盖周转	透明胶带	3	包装覆盖周转	胶带标签	合并	高	透明胶带用于包装粘贴，属于胶带标签族而非化工胶粘剂。	合并到胶带标签，第三层保留透明胶带并维护宽度、长度。	CHEM-000052 透明胶带 宽度：5mm；长度：100米；颜色：透明；CHEM-000127 透明胶带 品牌：3M；颜色：透明；CHEM-000147 透明胶带 颜色：透明
包装覆盖周转	吨袋	2	包装覆盖周转	包装袋/吨袋	合并	高	吨袋是大承重包装袋，目标族已包含吨袋。	合并到包装袋/吨袋，第三层保留吨袋并维护承重、尺寸。	MAT-000024 吨袋 规格：大号；MAT-000044 吨袋 承重/容量：1.5吨
包装覆盖周转	加厚周转箱	2	包装覆盖周转	容器周转箱	合并	高	加厚周转箱是周转容器，厚度特征进入规格。	合并到容器周转箱，第三层保留周转箱并维护尺寸、承重。	MAT-000218 加厚周转箱 特征：加厚；尺寸：570*420*155；MAT-000221 加厚周转箱 特征：加厚；尺寸：600*400*150
包装覆盖周转	麻袋	2	包装覆盖周转	包装袋/吨袋	合并	高	麻袋是包装袋类物料，材质为麻。	合并到包装袋/吨袋，第三层保留麻袋并维护尺寸、材质。	MAT-000080 麻袋 尺寸：70*100；MAT-000223 麻袋 规格：大号；类型：麻袋
